1687,Final,2007,1587,5.53
1688,Final,1988,274,7.1
1689,32nd,2000,945,8.59
1690,32nd,1994,1968,8.06
1691,Final,2013,820,8.44
1692,32nd,1990,1099,1.03
1693,32nd,2015,1329,1.77
1694,SemiFinal,2008,718,5.05
1695,Final,2009,1482,9.16
1696,quarter_final,2001,1288,5.3
1697,quarter_final,1997,1226,3.98
1698,Final,2006,236,5.55
1699,Final,2010,762,8.15
1700,16th,1994,520,5.45
1701,SemiFinal,1989,493,6.36
1702,Final,1986,403,9.57
1703,Final,1999,183,5.64
1704,16th,2008,642,5.8
1705,SemiFinal,2008,556,10.18
1706,32nd,1998,579,3.54
1707,quarter_final,1995,258,5.79
1708,SemiFinal,1986,580,10.48
1709,32nd,2014,1683,3.66
1710,32nd,1998,110,3.88
1711,Final,2002,160,5.17
1712,32nd,2003,1823,5.63
1713,32nd,2012,454,4.45
1714,quarter_final,1986,1649,4.81
1715,Final,2003,494,7.54
1716,quarter_final,1986,1066,3.87
1717,16th,2011,778,10.8
1718,SemiFinal,2007,87,7.9
1719,32nd,1997,83,6.05
1720,Final,2005,634,9.49
1721,SemiFinal,1990,1190,7.38
1722,Final,1996,1655,2.81
1723,16th,1994,67,9.31
1724,32nd,2010,1949,10.07
1725,quarter_final,1997,731,10.72
1726,32nd,1999,1207,9.71
1727,32nd,2012,1360,9.03
1728,quarter_final,1992,137,3.73
1729,16th,1997,1772,8.86
1730,32nd,2008,1874,5.57
1731,quarter_final,2007,1767,8.21
1732,SemiFinal,2009,664,10.19
1733,quarter_final,1988,812,9.52
1734,Final,2011,1046,1.25
1735,Final,1992,1888,7.87
1736,SemiFinal,2004,431,2.41
1737,quarter_final,2003,553,4.07
1738,quarter_final,1987,1234,8.92
1739,16th,1994,1521,8.14
1740,quarter_final,2015,715,9.29
1741,SemiFinal,2007,1939,7.16
1742,Final,2013,809,6.59
1743,16th,2010,1432,3.49
1744,Final,2004,1497,7.19
1745,quarter_final,2014,604,9.4
1746,SemiFinal,1997,1054,2.67
1747,SemiFinal,1986,1735,6.27
1748,Final,2015,1495,4.8
1749,Final,1996,1848,4.79
1750,Final,1992,390,6.6
1751,16th,2000,1668,9.22
1752,16th,1988,193,2.25
1753,32nd,2006,59,10.81
1754,Final,2014,830,2.47
1755,16th,2003,167,2.05
1756,16th,1997,1258,5.78
1757,SemiFinal,1990,1684,7.76
1758,16th,1996,887,4.28
1759,SemiFinal,2000,340,2.03
1760,SemiFinal,2015,1653,1.26
1761,quarter_final,1997,91,5.26
1762,SemiFinal,1998,1173,8.41
1763,quarter_final,1994,1472,9.39
1764,Final,1991,2025,4.19
1765,quarter_final,2010,1063,1.38
1766,quarter_final,1988,1782,2.46
1767,Final,1998,1742,6.96
1768,SemiFinal,1998,881,3.15
1769,32nd,1998,1186,9.03
1770,quarter_final,1989,514,5.05
1771,SemiFinal,1999,148,7.11
1772,32nd,1988,355,10.8
1773,16th,1986,622,4.9
1774,SemiFinal,1989,1079,2.93
1775,16th,1988,1002,5.2
1776,quarter_final,1986,1955,8.62
1777,Final,1992,1320,2.42
1778,32nd,1997,1623,6.7
1779,32nd,2001,1303,1.77
1780,SemiFinal,2012,1718,2.3
1781,Final,1998,123,5.43
1782,32nd,2012,1069,10.62
1783,SemiFinal,2014,1496,5.09
1784,32nd,1988,1076,5.5
1785,Final,2012,696,9.91
1786,SemiFinal,2004,505,6.91
1787,32nd,1993,1489,4.85
1788,quarter_final,2008,1792,2.74
1789,32nd,1990,487,1.99
1790,SemiFinal,1991,748,2.21
1791,32nd,2013,952,4.23
1792,quarter_final,2013,1975,3.57
1793,16th,2006,808,9.37
1794,16th,1990,1807,10.17
1795,quarter_final,2012,1871,9.38
1796,Final,2001,1234,3.94
1797,quarter_final,2001,1665,8.03
1798,16th,2004,63,3.97
1799,16th,1996,332,7.55
1800,quarter_final,2003,1883,6.1
1801,SemiFinal,2006,1825,4.09
1802,32nd,1994,1718,3.77
1803,16th,2012,1973,4.39
1804,32nd,1987,970,2.91
1805,quarter_final,2009,138,3.09
1806,Final,2002,342,10.79
1807,quarter_final,1987,1630,4.22
1808,Final,2011,2043,6.3
1809,quarter_final,1999,1931,2.68
1810,16th,2010,316,4.53
1811,32nd,1990,945,7.13
1812,Final,1986,778,4.8
1813,SemiFinal,2011,802,1.24
1814,SemiFinal,1992,821,5.81
1815,Final,1997,391,4.14
1816,32nd,1988,1847,4.26
1817,16th,1986,1540,9.18
1818,32nd,1994,1874,7.6
1819,Final,2009,479,10.18
1820,Final,1996,174,7.31
1821,32nd,1993,1427,9.29
1822,32nd,2000,1952,9.78
1823,16th,2007,1124,7.46
1824,16th,1999,384,7.52
1825,Final,2011,1245,8.17
1826,16th,1986,905,9.5
1827,Final,2008,649,8.46
1828,16th,2013,74,4.73
1829,SemiFinal,1996,2002,8.26
1830,16th,1995,1995,7.57
1831,32nd,1991,1584,10.9
1832,32nd,2014,393,3.72
1833,16th,1996,1887,8.31
1834,SemiFinal,2014,1142,7.99
1835,16th,2005,76,10.67
1836,quarter_final,2014,1800,10.82
1837,16th,1999,729,5.85
1838,SemiFinal,2013,993,8.74
1839,32nd,2014,505,8.01
1840,SemiFinal,1996,1102,10.01
1841,SemiFinal,2010,1268,6.01
1842,SemiFinal,2005,989,9.7
1843,SemiFinal,2002,1552,8.69
1844,quarter_final,2013,460,3.07
1845,32nd,2003,1472,2.05
1846,quarter_final,2010,1079,2.35
1847,SemiFinal,2003,1619,5.02
1848,quarter_final,1997,797,6.67
1849,quarter_final,1998,1605,4.46
1850,32nd,1993,1581,4.06
1851,Final,1991,325,7.91
1852,Final,2009,1677,1.57
1853,quarter_final,2015,968,5.73
1854,quarter_final,2004,1286,5.92
1855,quarter_final,1996,345,5.31
1856,quarter_final,1988,1730,9.12
1857,SemiFinal,2004,587,7.68
1858,quarter_final,2006,1355,1.94
1859,16th,2008,921,4.06
1860,32nd,2003,1266,3.98
1861,quarter_final,2013,1474,9.64
1862,SemiFinal,1995,1592,1.52
1863,quarter_final,1990,463,1.57
1864,Final,1998,429,9.43
1865,SemiFinal,2009,1705,2.03
1866,SemiFinal,1987,378,8.71
1867,SemiFinal,2007,1327,7.21
1868,SemiFinal,2000,691,9.66
1869,Final,1997,1050,3.03
1870,Final,1995,530,4.3
1871,16th,1992,1305,5.0
1872,SemiFinal,2007,246,2.49
1873,quarter_final,1992,183,4.9
1874,16th,1996,1454,6.99
1875,16th,1991,1226,3.31
1876,32nd,1997,1793,1.22
1877,32nd,2008,877,9.84
1878,Final,1988,1645,6.3
1879,16th,1989,1604,9.28
1880,quarter_final,2001,991,1.98
1881,16th,2015,857,1.95
1882,SemiFinal,1990,1885,8.33
1883,16th,2007,1120,2.29
1884,16th,1989,416,6.85
1885,Final,2009,876,3.01
1886,16th,2010,893,2.11
1887,32nd,1987,1564,4.09
1888,quarter_final,2015,1501,4.51
1889,SemiFinal,1988,222,9.28
1890,Final,2005,857,8.4
1891,quarter_final,2008,1749,8.82
1892,16th,2011,954,1.28
1893,16th,1993,1839,2.78
1894,32nd,2004,607,4.76
1895,quarter_final,2011,648,10.41
1896,SemiFinal,2004,1103,9.33
1897,16th,1991,117,2.86
1898,quarter_final,2013,508,8.45
1899,quarter_final,1986,1914,9.41
1900,16th,2010,564,10.21
1901,quarter_final,2011,1751,8.28
1902,16th,2005,1418,3.41
1903,32nd,2010,154,2.7
1904,32nd,2013,1834,1.67
1905,16th,2014,233,2.86
1906,SemiFinal,1988,539,10.21
1907,SemiFinal,1986,676,2.65
1908,SemiFinal,1990,1320,7.93
1909,32nd,2001,617,5.42
1910,SemiFinal,2013,133,10.87
1911,Final,1990,741,9.22
1912,SemiFinal,1990,808,10.45
1913,16th,2013,867,5.71
1914,32nd,2000,1385,8.82
1915,Final,1998,938,7.35
1916,32nd,1991,1645,1.78
1917,SemiFinal,2005,1842,8.08
1918,quarter_final,2002,1566,8.93
1919,32nd,2010,1291,10.82
1920,32nd,1996,1097,10.47
1921,SemiFinal,1991,559,9.67
1922,16th,2006,174,10.33
1923,SemiFinal,1997,817,9.14
1924,16th,1993,184,2.16
1925,Final,1990,2009,2.95
1926,16th,1990,454,9.86
1927,SemiFinal,1991,245,2.51
1928,Final,1988,1381,9.27
1929,SemiFinal,2000,1041,5.71
1930,quarter_final,1987,1365,8.49
1931,Final,2008,1071,9.38
1932,SemiFinal,2011,953,3.67
1933,32nd,2008,105,1.15
1934,Final,2014,1917,8.91
1935,Final,2000,428,5.18
1936,SemiFinal,1992,2038,3.34
1937,quarter_final,2004,1276,5.89
1938,32nd,1994,295,7.09
1939,quarter_final,1995,1380,8.49
1940,Final,2007,1456,6.08
1941,quarter_final,2002,972,4.01
1942,quarter_final,2010,1943,3.53
1943,SemiFinal,1990,1080,6.9
1944,32nd,2008,1353,1.94
1945,16th,1988,1354,3.35
1946,quarter_final,1996,697,2.26
1947,Final,1989,318,3.74
1948,SemiFinal,1987,579,9.24
1949,Final,1996,97,3.95
1950,16th,1999,759,9.7
1951,quarter_final,2003,1622,10.88
1952,Final,2008,156,5.01
1953,32nd,1997,568,6.24
1954,quarter_final,2008,240,2.45
1955,32nd,1993,856,9.82
1956,SemiFinal,2008,1349,9.19
1957,16th,1988,1240,8.42
1958,SemiFinal,2003,1198,2.59
1959,quarter_final,1986,177,1.69
1960,quarter_final,2012,168,4.82
1961,SemiFinal,2009,106,1.34
1962,32nd,2001,1799,5.27
1963,Final,2009,400,6.31
1964,16th,2000,1388,2.8
1965,SemiFinal,2001,1645,5.91
1966,Final,2004,177,3.53
1967,SemiFinal,2008,531,1.16
1968,SemiFinal,2010,1269,7.97
1969,32nd,2004,2002,10.79
1970,SemiFinal,1989,1732,2.98
1971,32nd,2003,495,9.94
1972,Final,2001,1718,2.58
1973,16th,2014,654,9.6
1974,32nd,2000,2043,6.8
1975,SemiFinal,1999,571,9.34
1976,16th,1995,1840,3.21
1977,quarter_final,1998,968,6.16
1978,16th,2005,690,10.67
1979,SemiFinal,1997,211,2.54
1980,Final,2015,845,5.9
1981,16th,2007,534,5.48
1982,16th,1999,849,4.79
1983,Final,1998,867,6.7
1984,SemiFinal,2010,840,4.05
1985,16th,1988,946,9.8
1986,Final,1997,1304,8.29
1987,SemiFinal,2002,1609,8.8
1988,32nd,1988,399,3.8
1989,quarter_final,2005,173,10.72
1990,16th,1999,1739,8.69
1991,32nd,2014,1220,2.63
1992,SemiFinal,2004,1120,5.52
1993,Final,2008,835,2.7
1994,32nd,1997,2018,1.97
1995,16th,2006,819,5.05
1996,32nd,1990,304,4.99
1997,SemiFinal,1986,1274,3.71
1998,16th,1992,1438,8.12
1999,Final,2012,1793,10.38
2000,SemiFinal,1999,289,6.55
2001,32nd,2000,1761,8.34
2002,32nd,2001,1406,1.65
2003,SemiFinal,1998,360,2.22
2004,Final,2007,969,10.43
2005,quarter_final,1997,285,5.98
2006,Final,2010,221,2.15
2007,Final,1997,1244,8.05
2008,32nd,2002,61,2.44
2009,Final,2002,1201,3.68
2010,SemiFinal,2014,1684,9.12
2011,Final,2009,272,5.18
2012,32nd,1994,257,6.85
2013,Final,1989,1713,5.74
2014,32nd,2015,1054,4.15
2015,quarter_final,2002,410,4.45
2016,Final,1987,580,3.06
2017,32nd,2004,1448,3.67
2018,quarter_final,1996,1723,2.82
2019,quarter_final,1991,1502,3.15
2020,16th,2005,2012,3.76
2021,32nd,1989,1161,5.63
2022,32nd,2015,1445,6.35
2023,32nd,1999,2010,9.8
2024,32nd,2002,430,7.52
2025,quarter_final,1993,694,7.61
2026,16th,1992,230,2.34
2027,SemiFinal,2004,1966,7.34
2028,SemiFinal,2010,407,10.28
2029,32nd,2007,1283,5.49
2030,SemiFinal,2003,751,6.38
2031,SemiFinal,1993,1460,6.66
2032,16th,1999,377,8.94
2033,Final,2010,1253,1.92
2034,Final,1992,283,9.78
2035,SemiFinal,2011,397,7.84
2036,32nd,2004,373,7.04
2037,quarter_final,2010,1418,9.07
2038,quarter_final,2002,286,1.57
2039,32nd,1990,1199,3.09
2040,16th,1999,1937,9.64
2041,Final,2005,1943,3.82
2042,Final,2009,1212,10.32
2043,32nd,1992,1903,7.15
2044,16th,1989,802,2.27
2045,Final,2007,1630,1.69
2046,SemiFinal,2013,182,7.71
2047,32nd,2007,953,5.89
2048,Final,1988,201,11.0
2049,Final,2011,1812,5.72
2050,Final,1993,393,5.7
2051,Final,2012,1567,7.67
2052,quarter_final,2007,1518,9.93
2053,quarter_final,1999,589,8.03
2054,quarter_final,2013,1374,8.96
2055,32nd,1996,296,2.08
2056,SemiFinal,1994,802,7.66
2057,16th,1994,1294,10.97
2058,16th,2015,76,3.54
2059,quarter_final,1996,1003,3.0
2060,quarter_final,2006,1079,10.0
2061,32nd,1993,1622,10.98
2062,16th,2003,379,10.98
2063,16th,2000,124,5.0
2064,quarter_final,1991,317,1.04
2065,16th,2007,1764,9.8
2066,SemiFinal,2013,339,10.49
2067,16th,2009,513,5.51
2068,32nd,2007,572,6.35
2069,16th,2013,376,6.27
2070,quarter_final,2008,719,2.57
2071,16th,1988,1972,1.7
2072,SemiFinal,1996,1783,4.56
2073,Final,2014,176,4.49
2074,Final,1995,200,10.75
2075,16th,2004,373,4.89
2076,16th,1998,1671,6.88
2077,32nd,2004,1795,6.37
2078,Final,1996,1654,10.53
2079,32nd,2002,1962,9.48
2080,Final,1988,1692,8.4
2081,quarter_final,2006,1102,3.33
2082,SemiFinal,1995,1056,5.47
2083,quarter_final,2003,335,8.56
2084,quarter_final,1992,372,6.59
2085,SemiFinal,2008,1181,2.13
2086,32nd,2013,226,7.65
2087,32nd,1994,1008,5.21
2088,quarter_final,2012,239,9.27
2089,quarter_final,1991,1271,7.43
2090,Final,2002,505,4.78
2091,32nd,2009,1235,7.0
2092,32nd,2008,738,7.8
2093,quarter_final,2013,502,3.52
2094,SemiFinal,1996,657,7.21
2095,Final,1988,1868,3.52
2096,16th,2009,460,9.01
2097,16th,2013,1701,9.83
2098,16th,2006,1740,1.78
2099,32nd,2008,269,10.77
2100,SemiFinal,1996,109,2.95
2101,SemiFinal,1996,1043,9.48
2102,quarter_final,2014,686,5.81
2103,quarter_final,2005,1341,6.4
2104,16th,1997,1529,7.49
2105,quarter_final,1988,1530,1.83
2106,SemiFinal,2008,1691,8.99
2107,quarter_final,1999,1881,10.64
2108,SemiFinal,1989,921,2.1
2109,quarter_final,2002,1659,10.74
2110,quarter_final,2005,183,4.03
2111,16th,1999,694,8.02
2112,SemiFinal,2009,569,6.46
2113,16th,1993,1441,3.05
2114,32nd,1990,1406,6.87
2115,quarter_final,1991,857,9.21
2116,SemiFinal,2001,794,9.65
2117,Final,1991,1007,9.11
2118,Final,2010,1670,9.64
2119,Final,2004,822,10.84
2120,Final,2003,176,9.78
2121,quarter_final,2009,845,8.7
2122,SemiFinal,1999,2040,9.25
2123,16th,1994,1898,9.67
2124,32nd,1997,1288,8.26
2125,SemiFinal,1990,934,1.8
2126,32nd,2008,1186,8.8
2127,SemiFinal,1990,1832,5.89
2128,Final,1996,608,10.69
2129,SemiFinal,1986,364,1.5
2130,quarter_final,2012,1793,1.49
2131,Final,1995,456,6.93
2132,32nd,1990,153,4.78
2133,quarter_final,1993,496,1.97
2134,quarter_final,2014,366,1.98
2135,32nd,2010,1933,7.78
2136,SemiFinal,2005,388,10.07
2137,32nd,2012,85,10.49
2138,quarter_final,1996,1150,9.97
2139,quarter_final,1991,145,6.82
2140,Final,2013,1182,2.55
2141,quarter_final,2012,217,10.15
2142,Final,2003,289,3.25
2143,Final,1987,1714,4.53
2144,Final,2003,1740,1.49
2145,quarter_final,1990,594,10.77
2146,32nd,2013,1542,8.44
2147,16th,1992,1244,9.0
2148,quarter_final,1993,1167,1.03
2149,SemiFinal,2002,1720,6.22
2150,Final,2012,286,9.38
2151,16th,1994,663,3.82
2152,Final,1990,1891,5.4
2153,Final,1991,60,2.04
2154,Final,1989,554,8.82
2155,Final,2009,221,5.72
2156,Final,2015,1722,5.93
2157,16th,2015,82,1.31
2158,16th,1991,1110,4.54
2159,quarter_final,1986,557,6.48
2160,Final,2005,1105,8.6
2161,SemiFinal,1988,1592,3.01
2162,SemiFinal,1987,1043,5.84
2163,Final,1994,695,5.96
2164,Final,2002,1259,5.1
2165,32nd,2009,2036,6.28
2166,quarter_final,1996,1106,9.29
2167,quarter_final,1994,1196,3.64
2168,quarter_final,1989,1460,2.34
2169,32nd,2011,1082,7.76
2170,SemiFinal,2013,552,9.07
2171,SemiFinal,2003,608,1.83
2172,quarter_final,1991,1824,7.86
2173,quarter_final,1996,110,3.32
2174,32nd,2003,1068,10.82
2175,32nd,1990,1658,6.41
2176,quarter_final,2003,1223,3.5
2177,SemiFinal,2011,1556,9.25
2178,quarter_final,2003,1110,6.35
2179,SemiFinal,1994,204,7.6
2180,16th,1989,306,8.61
2181,Final,2000,1767,2.21
2182,SemiFinal,2009,318,3.19
2183,16th,1989,1327,5.71
2184,Final,2002,804,10.63
2185,SemiFinal,1998,723,2.06
2186,SemiFinal,2000,99,4.19
2187,Final,2008,816,6.21
2188,quarter_final,2000,1002,6.0
2189,quarter_final,1991,699,10.63
2190,SemiFinal,1989,1117,3.98
2191,SemiFinal,1986,1443,8.23
2192,16th,1998,614,5.56
2193,32nd,1996,536,10.32
2194,32nd,2009,1664,4.29
2195,quarter_final,2013,339,3.48
2196,16th,1990,232,7.73
2197,SemiFinal,2004,1451,7.49
2198,16th,1989,253,4.29
2199,16th,1986,443,5.92
2200,SemiFinal,2015,714,2.54
2201,Final,1994,1200,5.52
2202,16th,2005,1965,9.75
2203,Final,2008,1789,10.87
2204,SemiFinal,2000,263,5.57
2205,Final,1993,983,1.14
2206,quarter_final,2005,1157,8.02
2207,16th,2007,799,8.97
2208,32nd,1986,1532,3.91
2209,Final,1989,199,1.55
2210,SemiFinal,2000,1888,8.41
2211,16th,1996,354,2.41
2212,16th,1992,148,3.26
2213,Final,2008,946,1.33
2214,Final,2010,1643,5.27
2215,Final,2007,2031,2.48
2216,Final,1998,1750,5.2
2217,32nd,2001,1772,6.97
2218,SemiFinal,1994,362,4.45
2219,16th,1998,345,8.57
2220,32nd,2004,766,8.1
2221,16th,1996,1079,6.53
2222,Final,2014,1043,4.59
2223,16th,2005,1396,9.34
2224,SemiFinal,2004,1254,7.56
2225,quarter_final,2015,1369,3.41
2226,Final,1988,674,2.07
2227,32nd,2013,1250,5.79
2228,quarter_final,1987,133,4.23
2229,16th,1993,971,3.63
2230,32nd,2012,259,9.9
2231,16th,2009,1470,9.39
2232,16th,2014,870,8.87
2233,quarter_final,1994,130,2.49
2234,quarter_final,1996,1099,5.7
2235,16th,1986,649,10.42
2236,32nd,2014,1812,6.19
2237,32nd,1986,1115,6.83
2238,16th,1999,1401,5.17
2239,quarter_final,1999,1267,10.62
2240,32nd,2007,635,2.48
2241,SemiFinal,1997,860,5.75
2242,16th,2004,821,8.67
2243,16th,2014,1001,9.82
2244,Final,2006,2038,8.0
2245,quarter_final,1986,1952,2.55
2246,quarter_final,2005,998,7.38
2247,16th,1987,1285,10.92
2248,32nd,1999,643,3.99
2249,32nd,1995,909,7.68
2250,Final,1998,1305,2.04
2251,SemiFinal,1996,874,9.76
2252,16th,1989,645,1.18
2253,16th,2015,481,4.23
2254,32nd,1986,282,1.38
2255,quarter_final,1997,1941,7.03
2256,32nd,1987,825,7.49
2257,Final,2007,1119,2.69
2258,Final,1998,747,8.56
2259,quarter_final,2015,745,2.02
2260,SemiFinal,2010,1993,2.6
2261,quarter_final,2000,51,1.94
2262,Final,1993,241,4.19
2263,32nd,1999,1193,4.89
2264,16th,1996,288,7.1
2265,Final,1994,1359,2.67
2266,quarter_final,1987,1385,10.79
2267,32nd,2004,392,7.7
2268,SemiFinal,2004,1404,7.89
2269,32nd,1991,1850,3.16
2270,16th,2005,178,5.59
2271,32nd,1998,611,10.38
2272,16th,1997,600,6.47
2273,Final,2001,1768,8.16
2274,SemiFinal,1995,845,8.6
2275,Final,1998,1339,5.37
2276,32nd,1998,511,1.64
2277,32nd,2006,1358,8.74
2278,16th,1997,948,4.09
2279,quarter_final,2012,1716,1.44
2280,Final,1989,893,4.43
2281,16th,1993,1921,5.78
2282,Final,1988,666,1.2
2283,SemiFinal,1996,1234,3.83
2284,16th,2010,1516,2.41
2285,Final,1996,787,5.63
2286,quarter_final,2014,584,3.16
2287,SemiFinal,1990,1069,5.81
2288,SemiFinal,1997,1801,4.16
2289,quarter_final,2002,790,2.92
2290,quarter_final,2006,229,3.11
2291,SemiFinal,1986,121,2.89
2292,16th,1997,974,10.07
2293,SemiFinal,1992,1518,1.61
2294,Final,2003,346,10.75
2295,32nd,2011,607,8.52
2296,SemiFinal,1987,243,7.33
2297,16th,2004,1306,4.1
2298,16th,1989,382,10.8
2299,32nd,1992,926,4.28
2300,16th,1998,238,10.63
2301,Final,1989,670,7.77
2302,quarter_final,1996,678,9.82
2303,Final,2004,1353,7.03
2304,SemiFinal,2002,1060,7.95
2305,SemiFinal,2011,673,1.49
2306,SemiFinal,1990,1244,3.83
2307,32nd,1998,1872,4.11
2308,Final,1991,362,4.39
2309,32nd,2007,1435,9.82
2310,quarter_final,1993,1941,1.57
2311,16th,1994,1619,9.07
2312,16th,2005,238,10.93
2313,32nd,2001,826,3.36
2314,16th,2010,313,10.42
2315,16th,2008,421,10.81
2316,16th,2001,636,5.55
2317,32nd,1991,635,7.18
2318,quarter_final,1992,82,3.61
2319,32nd,2011,1899,6.7
2320,Final,2004,1259,8.4
2321,32nd,1999,606,5.15
2322,Final,1990,158,7.68
2323,quarter_final,1991,1631,1.68
2324,SemiFinal,2004,1441,8.93
2325,quarter_final,2010,1315,2.95
2326,16th,1989,861,7.13
2327,16th,2013,1609,9.67
2328,quarter_final,2013,1671,3.26
2329,32nd,2001,1295,3.22
2330,32nd,2001,111,9.39
2331,16th,1996,1459,4.11
2332,32nd,1989,1402,1.26
2333,quarter_final,1991,625,4.85
2334,32nd,1998,868,10.44
2335,16th,2013,1873,9.07
2336,SemiFinal,2001,1899,4.71
2337,quarter_final,2015,1837,2.06
2338,Final,1994,1249,5.83
2339,Final,2011,144,10.07
2340,32nd,1991,1267,2.72
2341,32nd,1997,1569,4.2
2342,32nd,2005,352,9.32
2343,32nd,2005,482,10.1
2344,SemiFinal,2009,466,2.45
2345,quarter_final,1997,567,8.0
2346,SemiFinal,2001,781,7.11
2347,quarter_final,1993,57,7.16
2348,32nd,1993,1143,7.49
2349,Final,1999,743,3.86
2350,32nd,1994,1811,2.09
2351,Final,1988,338,8.2
2352,SemiFinal,2007,1933,6.01
2353,quarter_final,2003,429,3.47
2354,Final,2013,1084,3.82
2355,SemiFinal,2004,1195,8.47
2356,16th,1997,73,3.55
2357,quarter_final,1997,1122,9.02
2358,Final,1999,193,8.14
2359,SemiFinal,2004,934,3.53
2360,quarter_final,2015,899,5.7
2361,16th,2012,860,9.22
2362,32nd,2014,1745,1.91
2363,32nd,2014,1545,7.92
2364,quarter_final,2011,618,6.96
2365,quarter_final,1992,1870,5.63
2366,32nd,2013,519,4.99
2367,16th,2002,721,10.35
2368,32nd,2004,1867,6.75
2369,quarter_final,2007,693,10.69
2370,32nd,2006,1372,10.75
2371,16th,1990,935,4.6
2372,32nd,1994,1093,5.54
2373,SemiFinal,1992,576,2.31
2374,16th,2004,581,4.05
2375,16th,1991,967,4.47
2376,Final,2002,217,10.55
2377,SemiFinal,1999,671,1.91
2378,quarter_final,2011,1635,3.41
2379,quarter_final,1996,821,2.41
2380,32nd,1992,128,4.81
2381,32nd,1987,1427,1.4
2382,Final,1997,1448,1.81
2383,32nd,2002,450,9.3
2384,SemiFinal,1994,1776,6.17
2385,quarter_final,2010,1274,8.03
2386,16th,1987,941,8.0
2387,16th,1986,227,4.56
2388,Final,1992,1119,1.68
2389,quarter_final,2011,154,9.92
2390,Final,2009,1144,4.87
2391,16th,1993,209,6.78
2392,16th,2000,293,4.7
2393,16th,1996,1891,2.55
2394,16th,2009,1056,2.43
2395,quarter_final,2002,437,7.05
2396,32nd,1988,252,1.91
2397,32nd,2009,1877,7.3
2398,Final,1988,179,5.26
2399,SemiFinal,2003,1798,1.53
2400,Final,2007,1846,5.97
2401,SemiFinal,2003,1749,4.6
2402,16th,1999,751,9.54
2403,Final,2002,1776,6.11
2404,quarter_final,2006,1762,7.34
2405,32nd,2005,737,8.08
2406,32nd,2007,81,9.26
2407,quarter_final,2001,1459,3.78
2408,Final,1993,1201,1.22
2409,Final,1986,1889,4.53
2410,16th,1992,1253,7.51
2411,32nd,2005,1192,5.41
2412,quarter_final,2006,227,2.8
2413,Final,1995,980,7.82
2414,SemiFinal,1998,119,1.72
2415,Final,2000,1427,3.01
2416,32nd,1987,66,10.24
2417,16th,2010,1743,2.02
2418,Final,2012,1158,3.06
2419,32nd,2014,1564,10.71
2420,16th,2014,1006,8.95
2421,32nd,1995,143,6.34
2422,32nd,1997,775,6.05
2423,quarter_final,1988,389,7.65
2424,SemiFinal,1997,1365,2.69
2425,SemiFinal,1989,1368,4.69
2426,SemiFinal,1994,1656,1.01
2427,quarter_final,1997,1359,5.92
2428,32nd,1993,107,9.11
2429,quarter_final,1988,2009,7.62
2430,Final,2009,1174,6.22
2431,Final,1995,1581,3.68
2432,32nd,2015,414,10.3
2433,Final,2010,417,5.37
2434,quarter_final,2000,1201,5.29
2435,Final,2015,1306,6.79
2436,32nd,2008,1199,7.55
2437,16th,2010,501,1.68
2438,SemiFinal,2010,446,5.27
2439,16th,1996,1720,3.71
2440,SemiFinal,2014,195,4.64
2441,SemiFinal,2005,1854,4.62
2442,SemiFinal,2008,954,9.3
2443,SemiFinal,2005,837,3.9
2444,Final,2011,1188,10.49
2445,quarter_final,2007,778,2.0
2446,quarter_final,2003,1282,1.54
2447,32nd,1991,1022,5.28
2448,Final,2006,126,7.19
2449,quarter_final,2013,1803,9.61
2450,SemiFinal,2003,1173,5.59
2451,SemiFinal,2000,2028,9.5
2452,SemiFinal,2015,1852,8.29
2453,SemiFinal,2015,1448,3.11
2454,SemiFinal,2003,740,7.27
2455,16th,2003,1112,8.82
2456,32nd,2009,2016,5.6
2457,quarter_final,1993,1619,6.15
2458,SemiFinal,1987,737,7.97
2459,quarter_final,2008,602,2.79
2460,32nd,1999,1643,9.81
2461,32nd,2009,1314,4.29
2462,32nd,1998,1250,2.73
2463,SemiFinal,2000,1093,9.93
2464,16th,2010,83,1.16
2465,SemiFinal,2012,776,1.03
2466,quarter_final,1994,1174,4.1
2467,16th,2005,1901,5.64
2468,32nd,1996,890,4.14
2469,SemiFinal,1991,778,2.49
2470,Final,2007,205,1.35
2471,SemiFinal,2000,184,8.2
2472,Final,2013,1497,5.73
2473,Final,1992,1263,1.77
2474,SemiFinal,2012,705,8.05
2475,16th,2011,1449,7.42
2476,32nd,1990,204,7.35
2477,quarter_final,2010,1370,9.88
2478,16th,2006,1094,9.89
2479,16th,2005,593,3.74
2480,Final,2006,368,5.1
2481,quarter_final,2009,1981,5.26
2482,SemiFinal,2008,1666,8.66
2483,Final,2005,1314,4.34
2484,SemiFinal,2012,64,1.6
2485,Final,1986,789,7.55
2486,16th,2000,1550,10.49
2487,32nd,1987,848,10.52
2488,Final,2006,1418,6.78
2489,Final,1999,116,7.04
2490,16th,1998,714,4.82
2491,quarter_final,2011,826,3.15
2492,quarter_final,2006,900,7.16
2493,SemiFinal,1986,1588,3.84
2494,quarter_final,1994,701,4.43
2495,Final,2011,1960,3.67
2496,32nd,2013,1740,8.7
2497,SemiFinal,2013,714,8.12
2498,16th,2009,214,4.95
2499,32nd,1990,1543,6.36
2500,Final,2002,170,2.35
2501,16th,2001,148,2.25
2502,SemiFinal,2010,1698,1.71
2503,SemiFinal,2000,1365,6.29
2504,16th,2008,1719,9.59
